4		|3.00839120361623e+00	|3.11943089411827e+00	|3.00839120361623e+00	|Norma F1: 3.19118372 Norma D1: 0.03072575	Norma F2: 6.45015963 Norma D2: 0.03565460	Norma F3: 3.19118372 Norma D3: 0.03072575
5		|2.95105650769247e+00	|2.97726830344142e+00	|2.95105650769247e+00	|Norma F1: 0.76097548 Norma D1: 0.01263392	Norma F2: 6.45015963 Norma D2: 0.03565460	Norma F3: 0.76097548 Norma D3: 0.01263392
6		|2.94595666289606e+00	|2.94609983896067e+00	|2.94595666289606e+00	|Norma F1: 0.06795201 Norma D1: 0.00136024	Norma F2: 0.13459179 Norma D2: 0.00285552	Norma F3: 0.06795201 Norma D3: 0.00136024
7		|2.94591015332732e+00	|2.94591022292906e+00	|2.94591015332732e+00	|Norma F1: 0.00064708 Norma D1: 0.00001320	Norma F2: 0.13459179 Norma D2: 0.00285552	Norma F3: 0.00064708 Norma D3: 0.00001320
8		|2.94591014905531e+00	|2.94612054106028e+00	|2.94591014905531e+00	|Norma F1: 0.00000006 Norma D1: 0.00000000	Norma F2: 0.14557683 Norma D2: 0.00285113	Norma F3: 0.00000006 Norma D3: 0.00000000
9		|			|2.94591023521619e+00	|			|Norma F1: 0.00000006 Norma D1: 0.00000000	Norma F2: 0.14557683 Norma D2: 0.00285113	Norma F3: 0.00000006 Norma D3: 0.00000000
10		|			|2.94609865910022e+00	|			|Norma F1: 0.00000006 Norma D1: 0.00000000	Norma F2: 0.13417795 Norma D2: 0.00284640	Norma F3: 0.00000006 Norma D3: 0.00000000
11		|			|2.94591022200694e+00	|			|Norma F1: 0.00000006 Norma D1: 0.00000000	Norma F2: 0.13417795 Norma D2: 0.00284640	Norma F3: 0.00000006 Norma D3: 0.00000000
12		|			|2.94611916515577e+00	|			|Norma F1: 0.00000006 Norma D1: 0.00000000	Norma F2: 0.14509348 Norma D2: 0.00284205	Norma F3: 0.00000006 Norma D3: 0.00000000
13		|			|2.94591023410043e+00	|			|Norma F1: 0.00000006 Norma D1: 0.00000000	Norma F2: 0.14509348 Norma D2: 0.00284205	Norma F3: 0.00000006 Norma D3: 0.00000000
14		|			|2.94609749395418e+00	|			|Norma F1: 0.00000006 Norma D1: 0.00000000	Norma F2: 0.13376795 Norma D2: 0.00283736	Norma F3: 0.00000006 Norma D3: 0.00000000
15		|			|2.94591022110206e+00	|			|Norma F1: 0.00000006 Norma D1: 0.00000000	Norma F2: 0.13376795 Norma D2: 0.00283736	Norma F3: 0.00000006 Norma D3: 0.00000000
16		|			|2.94611780705174e+00	|			|Norma F1: 0.00000006 Norma D1: 0.00000000	Norma F2: 0.14461486 Norma D2: 0.00283306	Norma F3: 0.00000006 Norma D3: 0.00000000
17		|			|2.94591023300616e+00	|			|Norma F1: 0.00000006 Norma D1: 0.00000000	Norma F2: 0.14461486 Norma D2: 0.00283306	Norma F3: 0.00000006 Norma D3: 0.00000000
18		|			|2.94609634324769e+00	|			|Norma F1: 0.00000006 Norma D1: 0.00000000	Norma F2: 0.13336176 Norma D2: 0.00282841	Norma F3: 0.00000006 Norma D3: 0.00000000
19		|			|2.94591022021398e+00	|			|Norma F1: 0.00000006 Norma D1: 0.00000000	Norma F2: 0.13336176 Norma D2: 0.00282841	Norma F3: 0.00000006 Norma D3: 0.00000000
20		|			|2.94611646640560e+00	|			|Norma F1: 0.00000006 Norma D1: 0.00000000	Norma F2: 0.14414090 Norma D2: 0.00282415	Norma F3: 0.00000006 Norma D3: 0.00000000
Tempo total 	| 1.83999538421631e-04	| 2.35000252723694e-03	| 4.28996980190277e-04  
Tempo derivadas | 3.03199887275696e-03	| 3.03199887275696e-03	| 3.03199887275696e-03 
Tempo SL 	| 9.02999937534332e-03	| 9.02999937534332e-03	| 9.02999937534332e-03 

episilon: 0.00000010

-log(1-x1-x2)-log(x1)-log(x2)
#Iteração	| Newton Padrão		| Newton Modificado	| Newton Inexato
0		|5.46083629604581e+00	|5.46083629604581e+00	|5.46083629604581e+00	|Norma F1: 18.70307167 Norma D1: 0.13299320	Norma F2: 10.00000000 Norma D2: 0.13299320	Norma F3: 10.00000000 Norma D3: 0.13299309
1		|4.34975014622771e+00	|4.34975014622771e+00	|4.34975066987787e+00	|Norma F1: 8.70609820 Norma D1: 0.20403160	Norma F2: 10.00000000 Norma D2: 0.13299320	Norma F3: 4.98714900 Norma D3: 0.20403150
2		|3.57150332245764e+00	|3.78041927855181e+00	|3.57150369895646e+00	|Norma F1: 3.37615710 Norma D1: 0.16049662	Norma F2: 3.31753751 Norma D2: 0.19827707	Norma F3: 2.44622950 Norma D3: 0.16049672
3		|3.32290880078183e+00	|3.36346985121246e+00	|3.32290883199764e+00	|Norma F1: 0.91016786 Norma D1: 0.05298929	Norma F2: 3.31753751 Norma D2: 0.19827707	Norma F3: 0.98781980 Norma D3: 0.05298934
4		|3.29620081495115e+00	|3.50645482618223e+00	|3.29620081256594e+00	|Norma F1: 0.09690295 Norma D1: 0.00702126	Norma F2: 3.23810456 Norma D2: 0.09381517	Norma F3: 0.08295771 Norma D3: 0.00702129
5		|3.29583691254300e+00	|3.31632902052984e+00	|3.29583691253936e+00	|Norma F1: 0.00099918 Norma D1: 0.00007400	Norma F2: 3.23810456 Norma D2: 0.09381517	Norma F3: 0.00129258 Norma D3: 0.00007407
6		|3.29583686600433e+00	|3.40231092391303e+00	|3.29583686600460e+00	|Norma F1: 0.00000013 Norma D1: 0.00000001	Norma F2: 2.12067601 Norma D2: 0.06082842	Norma F3: 0.00000272 Norma D3: 0.00000006
7		|3.29583686600433e+00	|3.30283922030542e+00	|3.29583686600447e+00	|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 2.12067601 Norma D2: 0.06082842	Norma F3: 0.00000196 Norma D3: 0.00000012
8		|			|3.31866328041651e+00	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.91519020 Norma D2: 0.04502896	Norma F3: 0.00000196 Norma D3: 0.00000012
9		|			|3.29600292007728e+00	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.91519020 Norma D2: 0.04502896	Norma F3: 0.00000196 Norma D3: 0.00000012
10		|			|3.31916619036030e+00	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.92626143 Norma D2: 0.04069045	Norma F3: 0.00000196 Norma D3: 0.00000012
11		|			|3.29608797361339e+00	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.92626143 Norma D2: 0.04069045	Norma F3: 0.00000196 Norma D3: 0.00000012
12		|			|3.31152088804727e+00	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.75331532 Norma D2: 0.03768327	Norma F3: 0.00000196 Norma D3: 0.00000012
13		|			|3.29591305768337e+00	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.75331532 Norma D2: 0.03768327	Norma F3: 0.00000196 Norma D3: 0.00000012
14		|			|3.31227111420275e+00	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.77262435 Norma D2: 0.03517762	Norma F3: 0.00000196 Norma D3: 0.00000012
15		|			|3.29595489939934e+00	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.77262435 Norma D2: 0.03517762	Norma F3: 0.00000196 Norma D3: 0.00000012
16		|			|3.30795565704413e+00	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.65993148 Norma D2: 0.03326055	Norma F3: 0.00000196 Norma D3: 0.00000012
17		|			|3.29588194710021e+00	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.65993148 Norma D2: 0.03326055	Norma F3: 0.00000196 Norma D3: 0.00000012
18		|			|3.30864097609495e+00	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.67971535 Norma D2: 0.03155162	Norma F3: 0.00000196 Norma D3: 0.00000012
19		|			|3.29590613058151e+00	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.67971535 Norma D2: 0.03155162	Norma F3: 0.00000196 Norma D3: 0.00000012
20		|			|3.30576851014384e+00	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.59619438 Norma D2: 0.03017526	Norma F3: 0.00000196 Norma D3: 0.00000012
Tempo total 	| 4.28996980190277e-04	| 6.27300143241882e-03	| 5.78999519348145e-04  
Tempo derivadas | 1.62440016865730e-02	| 1.62440016865730e-02	| 1.62440016865730e-02 
Tempo SL 	| 1.64189934730530e-02	| 1.64189934730530e-02	| 1.64189934730530e-02 

episilon: 0.00000010

9*x1-4*log(x1-7)
#Iteração	| Newton Padrão		| Newton Modificado	| Newton Inexato
0		|8.15106807439524e+01	|8.15106807439524e+01	|8.15106807439524e+01	|Norma F1: 391.00000000 Norma D1: 0.00977500	Norma F2: 391.00000000 Norma D2: 0.00977500	Norma F3: 391.00000000 Norma D3: 0.00977500
1		|7.88713220613138e+01	|7.88713220613138e+01	|7.88713220613138e+01	|Norma F1: 193.27560051 Norma D1: 0.01889514	Norma F2: 391.00000000 Norma D2: 0.00977500	Norma F3: 193.27560051 Norma D3: 0.01889514
2		|7.63587818408702e+01	|7.73526361405203e+01	|7.63587818408702e+01	|Norma F1: 94.43899464 Norma D1: 0.03530553	Norma F2: 126.36379019 Norma D2: 0.02758529	Norma F3: 94.43899464 Norma D3: 0.03530553
3		|7.40818571929966e+01	|7.49635506018783e+01	|7.40818571929966e+01	|Norma F1: 45.07183311 Norma D1: 0.06166277	Norma F2: 126.36379019 Norma D2: 0.02758529	Norma F3: 45.07183311 Norma D3: 0.06166277
4		|7.22117958517748e+01	|7.36360718121522e+01	|7.22117958517748e+01	|Norma F1: 20.49016561 Norma D1: 0.09424342	Norma F2: 38.21402506 Norma D2: 0.06857104	Norma F3: 20.49016561 Norma D3: 0.09424342
5		|7.09496957749186e+01	|7.18812771010479e+01	|7.09496957749186e+01	|Norma F1: 8.40024218 Norma D1: 0.11097910	Norma F2: 38.21402506 Norma D2: 0.06857104	Norma F3: 8.40024218 Norma D3: 0.11097910
6		|7.03728711432698e+01	|7.10195508478248e+01	|7.03728711432698e+01	|Norma F1: 2.73499008 Norma D1: 0.07944202	Norma F2: 9.02917137 Norma D2: 0.11111082	Norma F3: 2.73499008 Norma D3: 0.07944202
7		|7.02498446052009e+01	|7.03955310328925e+01	|7.02498446052009e+01	|Norma F1: 0.51694409 Norma D1: 0.02283014	Norma F2: 9.02917137 Norma D2: 0.11111082	Norma F3: 0.51694409 Norma D3: 0.02283014
8		|7.02437383098071e+01	|7.02437221787920e+01	|7.02437383098071e+01	|Norma F1: 0.02663287 Norma D1: 0.00130745	Norma F2: 0.00729874 Norma D2: 0.00035985	Norma F3: 0.02663287 Norma D3: 0.00130745
9		|7.02437208650169e+01	|7.02437208648662e+01	|7.02437208650169e+01	|Norma F1: 0.00007835 Norma D1: 0.00000387	Norma F2: 0.00729874 Norma D2: 0.00035985	Norma F3: 0.00007835 Norma D3: 0.00000387
10		|7.02437208648653e+01	|7.02437221731236e+01	|7.02437208648653e+01	|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.00727512 Norma D2: 0.00035985	Norma F3: 0.00000000 Norma D3: 0.00000000
11		|			|7.02437208648662e+01	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.00727512 Norma D2: 0.00035985	Norma F3: 0.00000000 Norma D3: 0.00000000
12		|			|7.02437221787782e+01	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.00729870 Norma D2: 0.00035985	Norma F3: 0.00000000 Norma D3: 0.00000000
13		|			|7.02437208648662e+01	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.00729870 Norma D2: 0.00035985	Norma F3: 0.00000000 Norma D3: 0.00000000
14		|			|7.02437221731099e+01	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.00727508 Norma D2: 0.00035984	Norma F3: 0.00000000 Norma D3: 0.00000000
15		|			|7.02437208648662e+01	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.00727508 Norma D2: 0.00035984	Norma F3: 0.00000000 Norma D3: 0.00000000
16		|			|7.02437221787644e+01	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.00729866 Norma D2: 0.00035984	Norma F3: 0.00000000 Norma D3: 0.00000000
17		|			|7.02437208648662e+01	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.00729866 Norma D2: 0.00035984	Norma F3: 0.00000000 Norma D3: 0.00000000
18		|			|7.02437221730961e+01	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.00727504 Norma D2: 0.00035984	Norma F3: 0.00000000 Norma D3: 0.00000000
19		|			|7.02437208648662e+01	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.00727504 Norma D2: 0.00035984	Norma F3: 0.00000000 Norma D3: 0.00000000
20		|			|7.02437221787506e+01	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.00729862 Norma D2: 0.00035984	Norma F3: 0.00000000 Norma D3: 0.00000000
Tempo total 	| 2.36995518207550e-04	| 5.16600161790848e-03	| 6.60002231597900e-04  
Tempo derivadas | 7.41000473499298e-03	| 7.41000473499298e-03	| 7.41000473499298e-03 
Tempo SL 	| 7.83900171518326e-03	| 7.83900171518326e-03	| 7.83900171518326e-03 

episilon: 0.00000010

9*x1-4*log(x1-7)
#Iteração	| Newton Padrão		| Newton Modificado	| Newton Inexato
0		|7.02725887222398e+01	|7.02725887222398e+01	|7.02725887222398e+01	|Norma F1: 1.00000000 Norma D1: 0.06250000	Norma F2: 1.00000000 Norma D2: 0.06250000	Norma F3: 1.00000000 Norma D3: 0.06250000
1		|7.02442142927379e+01	|7.02442142927379e+01	|7.02442142927379e+01	|Norma F1: 0.14285714 Norma D1: 0.00683594	Norma F2: 1.00000000 Norma D2: 0.06250000	Norma F3: 0.14285714 Norma D3: 0.00683594
2		|7.02437209840940e+01	|7.02983170120469e+01	|7.02437209840940e+01	|Norma F1: 0.00219780 Norma D1: 0.00010848	Norma F2: 1.66666667 Norma D2: 0.05859375	Norma F3: 0.00219780 Norma D3: 0.00010848
3		|7.02437208648653e+01	|7.02449327226689e+01	|7.02437208648653e+01	|Norma F1: 0.00000054 Norma D1: 0.00000003	Norma F2: 1.66666667 Norma D2: 0.05859375	Norma F3: 0.00000054 Norma D3: 0.00000003
4		|7.02437208648653e+01	|7.02652696501123e+01	|7.02437208648653e+01	|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.87301587 Norma D2: 0.05287170	Norma F3: 0.00000000 Norma D3: 0.00000000
5		|			|7.02439892497795e+01	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.87301587 Norma D2: 0.05287170	Norma F3: 0.00000000 Norma D3: 0.00000000
6		|			|7.02810691219662e+01	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 1.35078575 Norma D2: 0.05043126	Norma F3: 0.00000000 Norma D3: 0.00000000
7		|			|7.02443076090248e+01	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 1.35078575 Norma D2: 0.05043126	Norma F3: 0.00000000 Norma D3: 0.00000000
8		|			|7.02612065511238e+01	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.79161560 Norma D2: 0.04699579	Norma F3: 0.00000000 Norma D3: 0.00000000
9		|			|7.02438949492976e+01	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.79161560 Norma D2: 0.04699579	Norma F3: 0.00000000 Norma D3: 0.00000000
10		|			|7.02724128093338e+01	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 1.16996474 Norma D2: 0.04524743	Norma F3: 0.00000000 Norma D3: 0.00000000
11		|			|7.02440742891399e+01	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 1.16996474 Norma D2: 0.04524743	Norma F3: 0.00000000 Norma D3: 0.00000000
12		|			|7.02585419586333e+01	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.73228958 Norma D2: 0.04285212	Norma F3: 0.00000000 Norma D3: 0.00000000
13		|			|7.02438446017613e+01	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.73228958 Norma D2: 0.04285212	Norma F3: 0.00000000 Norma D3: 0.00000000
14		|			|7.02671022894254e+01	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 1.04758441 Norma D2: 0.04150742	Norma F3: 0.00000000 Norma D3: 0.00000000
15		|			|7.02439589329444e+01	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 1.04758441 Norma D2: 0.04150742	Norma F3: 0.00000000 Norma D3: 0.00000000
16		|			|7.02566345604465e+01	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.68607394 Norma D2: 0.03970257	Norma F3: 0.00000000 Norma D3: 0.00000000
17		|			|7.02438140327643e+01	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.68607394 Norma D2: 0.03970257	Norma F3: 0.00000000 Norma D3: 0.00000000
18		|			|7.02634842702816e+01	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.95729981 Norma D2: 0.03862111	Norma F3: 0.00000000 Norma D3: 0.00000000
19		|			|7.02438927910568e+01	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.95729981 Norma D2: 0.03862111	Norma F3: 0.00000000 Norma D3: 0.00000000
20		|			|7.02551911871221e+01	|			|Norma F1: 0.00000000 Norma D1: 0.00000000	Norma F2: 0.64852936 Norma D2: 0.03719321	Norma F3: 0.00000000 Norma D3: 0.00000000
Tempo total 	| 1.74999237060547e-04	| 5.05399703979492e-03	| 4.51005995273590e-04  
Tempo derivadas | 5.87500631809235e-03	| 5.87500631809235e-03	| 5.87500631809235e-03 
Tempo SL 	| 4.49000298976898e-03	| 4.49000298976898e-03	| 4.49000298976898e-03 

episilon: 0.00000010

6*x1-4*log(x1-2)-3*log(25-x1)
#Iteração	| Newton Padrão		| Newton Modificado	| Newton Inexato
0		|8.72687263992505e+00	|8.72687263992505e+00	|8.72687263992505e+00	|Norma F1: 2.13636364 Norma D1: 0.53326457	Norma F2: 2.13636364 Norma D2: 0.53326457	Norma F3: 2.13636364 Norma D3: 0.53326457
1		|8.50340550181464e+00	|8.50340550181464e+00	|8.50340550181464e+00	|Norma F1: 2.43702924 Norma D1: 0.13267912	Norma F2: 2.13636364 Norma D2: 0.53326457	Norma F3: 2.43702924 Norma D3: 0.13267912
2		|8.31643341872772e+00	|ERROR			|8.31643341872772e+00	|Norma F1: 0.53925300 Norma D1: 0.04841210	Norma F2: nan Norma D2: nan	Norma F3: 0.53925300 Norma D3: 0.04841210
3		|8.30271776155124e+00	|			|8.30271776155124e+00	|Norma F1: 0.04027614 Norma D1: 0.00422311	Norma F2: nan Norma D2: nan	Norma F3: 0.04027614 Norma D3: 0.00422311
4		|8.30263234880710e+00	|			|8.30263234880710e+00	|Norma F1: 0.00026069 Norma D1: 0.00002769	Norma F2: nan Norma D2: nan	Norma F3: 0.00026069 Norma D3: 0.00002769
5		|8.30263234519765e+00	|			|8.30263234519765e+00	|Norma F1: 0.00000001 Norma D1: 0.00000000	Norma F2: nan Norma D2: nan	Norma F3: 0.00000001 Norma D3: 0.00000000
Tempo total 	| 2.69994139671326e-04	| 4.83300536870956e-03	| 4.23997640609741e-04  
Tempo derivadas | 1.38389989733696e-02	| 1.38389989733696e-02	| 1.38389989733696e-02 
Tempo SL 	| 6.93300366401672e-03	| 6.93300366401672e-03	| 6.93300366401672e-03 

episilon: 0.00000010

-9*x1-10*x2+100*(-log(100-x1-x2)-log(x1)-log(x2)-log(50-x1+x2))
#Iteração	| Newton Padrão		| Newton Modificado	| Newton Inexato
0		|-2.18752003151564e+03	|-2.18752003151564e+03	|-2.18752003151564e+03	|Norma F1: 29.25757576 Norma D1: 7.04994897	Norma F2: 38.13131313 Norma D2: 7.04994897	Norma F3: 38.13131313 Norma D3: 6.73271920
1		|-2.25768096813283e+03	|-2.25768096813283e+03	|-2.25654124553364e+03	|Norma F1: 12.86509702 Norma D1: 7.86629242	Norma F2: 38.13131313 Norma D2: 7.04994897	Norma F3: 16.38175597 Norma D3: 7.89939888
2		|-2.29066087005638e+03	|-2.28709999567705e+03	|-2.29039081872873e+03	|Norma F1: 4.90483023 Norma D1: 4.45821385	Norma F2: 7.59655142 Norma D2: 4.91242048	Norma F3: 5.84129671 Norma D3: 4.70652005
3		|-2.29789698124135e+03	|-2.29734149372465e+03	|-2.29789639895020e+03	|Norma F1: 1.27691963 Norma D1: 0.87144249	Norma F2: 7.59655142 Norma D2: 4.91242048	Norma F3: 1.34975400 Norma D3: 0.91189285
4		|-2.29840179880820e+03	|-2.29683878384478e+03	|-2.29840182592428e+03	|Norma F1: 0.11577837 Norma D1: 0.06000921	Norma F2: 1.26852265 Norma D2: 3.85209742	Norma F3: 0.11633525 Norma D3: 0.05568493
5		|-2.29840598668702e+03	|-2.29839854268236e+03	|-2.29840598667046e+03	|Norma F1: 0.00102080 Norma D1: 0.00054387	Norma F2: 1.26852265 Norma D2: 3.85209742	Norma F3: 0.00109579 Norma D3: 0.00039770
6		|-2.29840598701713e+03	|-2.29615150901839e+03	|-2.29840598701709e+03	|Norma F1: 0.00000008 Norma D1: 0.00000004	Norma F2: 1.75501451 Norma D2: 3.67135684	Norma F3: 0.00000477 Norma D3: 0.00001428
7		|			|-2.29838414283283e+03	|-2.29840598701713e+03	|Norma F1: 0.00000008 Norma D1: 0.00000004	Norma F2: 1.75501451 Norma D2: 3.67135684	Norma F3: 0.00000093 Norma D3: 0.00000760
8		|			|-2.29712102853127e+03	|-2.29840598701713e+03	|Norma F1: 0.00000008 Norma D1: 0.00000004	Norma F2: 1.17478865 Norma D2: 3.45027169	Norma F3: 0.00000107 Norma D3: 0.00000029
